시도,시군구,월,사고건수,사망자수,중상자수,경상자수,부상신고자수
대구,남구,5,80,1,23,72,10
대구,남구,6,61,0,13,60,6
대구,남구,7,75,0,15,81,10
대구,남구,8,76,0,23,85,7
대구,남구,9,96,0,34,106,10
대구,남구,10,107,0,34,112,13
대구,남구,11,93,2,32,91,9
대구,남구,12,56,0,11,75,8
대구,북구,1,212,2,63,201,31
대구,북구,2,155,3,45,175,12
대구,북구,3,219,2,73,216,28
대구,북구,4,224,2,68,239,26
대구,북구,5,188,2,67,177,32
대구,북구,6,207,1,66,231,26
대구,북구,7,186,1,68,187,19
대구,북구,8,186,1,67,201,23
대구,북구,9,202,3,71,215,21
대구,북구,10,214,1,64,214,28
대구,북구,11,207,2,63,207,31
대구,북구,12,213,2,57,207,25
대구,수성구,1,166,1,43,154,29
대구,수성구,2,151,1,34,174,22
대구,수성구,3,200,0,70,183,28
대구,수성구,4,205,1,57,247,21
대구,수성구,5,216,1,52,247,29
대구,수성구,6,206,1,65,238,16
대구,수성구,7,206,1,58,234,24
대구,수성구,8,203,1,50,223,24
대구,수성구,9,200,0,48,219,32
대구,수성구,10,239,0,59,258,20
대구,수성구,11,240,1,74,295,33
대구,수성구,12,204,1,50,232,21
대구,달서구,1,242,1,64,265,21
대구,달서구,2,239,0,63,271,28
대구,달서구,3,297,1,79,325,29
대구,달서구,4,320,1,81,328,35
대구,달서구,5,340,1,89,372,35
대구,달서구,6,321,2,80,355,38
대구,달서구,7,305,3,70,343,37
대구,달서구,8,288,1,75,312,34
대구,달서구,9,301,1,75,333,43
대구,달서구,10,321,3,84,332,53
대구,달서구,11,353,1,86,404,53
대구,달서구,12,352,2,89,352,48
대구,달성군,1,65,4,25,62,7
대구,달성군,2,49,0,17,51,3
대구,달성군,3,80,4,37,82,6
대구,달성군,4,83,1,30,76,5
대구,달성군,5,104,0,40,95,18
대구,달성군,6,87,4,32,85,17
대구,달성군,7,71,2,22,82,8
대구,달성군,8,88,0,35,91,13
대구,달성군,9,70,1,22,73,2
대구,달성군,10,86,0,38,98,8
대구,달성군,11,106,5,29,106,11
대구,달성군,12,77,1,28,71,9
인천,중구,1,48,3,31,74,3
인천,중구,2,39,0,14,58,1
인천,중구,3,40,1,11,50,3
인천,중구,4,53,1,20,62,4
인천,중구,5,64,0,21,69,3
인천,중구,6,42,0,14,55,6
인천,중구,7,59,1,12,82,3
인천,중구,8,53,0,14,63,10
인천,중구,9,47,0,16,46,2
인천,중구,10,68,0,16,86,8
인천,중구,11,63,0,28,82,2
인천,중구,12,55,0,23,66,4
인천,동구,1,20,0,8,18,0
인천,동구,2,12,0,5,8,1
인천,동구,3,9,0,1,16,0
인천,동구,4,9,1,1,10,2
인천,동구,5,12,1,6,11,1
인천,동구,6,16,0,2,25,1
인천,동구,7,14,1,3,13,0
인천,동구,8,9,0,3,7,0
인천,동구,9,14,0,2,16,0
인천,동구,10,20,0,5,24,0
인천,동구,11,8,0,4,5,1
인천,동구,12,11,0,4,12,0
인천,미추홀구,1,94,2,21,92,10
인천,미추홀구,2,94,1,25,95,12
인천,미추홀구,3,94,1,17,97,18
인천,미추홀구,4,95,1,30,95,5
인천,미추홀구,5,111,1,37,97,12
인천,미추홀구,6,84,1,19,90,12
인천,미추홀구,7,104,0,29,104,12
인천,미추홀구,8,113,4,27,103,19
인천,미추홀구,9,103,2,28,88,14
인천,미추홀구,10,110,3,25,100,13
인천,미추홀구,11,112,0,27,110,11
인천,미추홀구,12,115,1,28,96,23
인천,부평구,1,87,2,27,90,4
인천,부평구,2,74,0,17,82,0
인천,부평구,3,104,2,29,126,2
인천,부평구,4,116,3,36,117,3
인천,부평구,5,99,2,20,105,5
인천,부평구,6,93,0,20,93,2
인천,부평구,7,122,3,26,123,4
인천,부평구,8,124,2,35,115,7
인천,부평구,9,108,0,23,126,4
인천,부평구,10,106,0,25,133,5
인천,부평구,11,125,1,31,116,2
인천,부평구,12,120,1,37,110,9
인천,남동구,1,128,4,42,117,12
인천,남동구,2,133,1,46,165,10
인천,남동구,3,151,1,40,182,5
인천,남동구,4,185,1,51,193,9
인천,남동구,5,173,0,45,191,6
인천,남동구,6,163,2,38,174,12
인천,남동구,7,167,1,45,187,9
인천,남동구,8,169,2,46,198,7
인천,남동구,9,167,6,35,168,18
인천,남동구,10,167,4,43,165,13
인천,남동구,11,182,0,47,212,8
인천,남동구,12,152,1,32,166,10
인천,서구,1,98,1,31,88,2
인천,서구,2,83,0,20,107,2
인천,서구,3,120,1,35,107,7
인천,서구,4,137,3,48,136,7
인천,서구,5,157,3,56,159,5
인천,서구,6,133,2,46,124,3
인천,서구,7,153,2,44,191,3
인천,서구,8,140,1,49,169,6
인천,서구,9,128,2,32,144,9
인천,서구,10,190,2,49,214,5
인천,서구,11,166,3,41,198,4
인천,서구,12,183,0,42,217,6
인천,연수구,1,40,1,11,43,3
인천,연수구,2,33,1,6,37,0
인천,연수구,3,46,0,12,66,1
인천,연수구,4,61,1,21,63,1
인천,연수구,5,63,4,15,75,3
인천,연수구,6,55,0,14,64,5
인천,연수구,7,50,0,12,53,2
인천,연수구,8,52,0,16,51,5
인천,연수구,9,76,1,22,77,5
인천,연수구,10,59,1,21,65,1
인천,연수구,11,73,0,18,83,2
인천,연수구,12,62,1,19,61,2
인천,계양구,1,61,1,15,62,3
인천,계양구,2,55,0,11,68,0
인천,계양구,3,64,0,21,66,7
인천,계양구,4,64,0,20,63,2
인천,계양구,5,84,2,26,76,6
인천,계양구,6,79,2,18,79,10
인천,계양구,7,73,2,23,73,6
인천,계양구,8,62,0,11,70,1
인천,계양구,9,70,1,17,72,0
인천,계양구,10,80,1,21,90,5
인천,계양구,11,104,1,30,102,2
인천,계양구,12,83,0,27,84,3
인천,강화군,1,14,1,6,19,0
인천,강화군,2,7,0,6,3,0
인천,강화군,3,23,0,12,25,0
인천,강화군,4,12,1,6,13,0
인천,강화군,5,16,1,2,28,0
인천,강화군,6,16,2,10,10,0
인천,강화군,7,11,2,3,8,0
인천,강화군,8,18,0,7,18,0
인천,강화군,9,21,0,10,20,0
인천,강화군,10,25,0,8,23,1
인천,강화군,11,21,0,5,19,0
인천,강화군,12,16,3,6,9,1
인천,옹진군,1,1,0,1,0,0
인천,옹진군,2,2,0,0,1,1
인천,옹진군,3,4,1,0,4,1
인천,옹진군,4,6,1,5,2,0
인천,옹진군,5,3,0,5,2,0
인천,옹진군,7,6,0,3,5,1
인천,옹진군,8,3,0,3,3,2
인천,옹진군,9,2,0,1,0,1
인천,옹진군,10,4,1,2,11,0
인천,옹진군,12,1,0,0,1,0
광주,동구,1,44,0,8,55,1
광주,동구,2,43,2,8,57,3
광주,동구,3,46,0,8,52,4
광주,동구,4,51,0,12,65,0
광주,동구,5,46,0,7,59,4
광주,동구,6,49,0,12,67,1
광주,동구,7,56,1,14,64,4
광주,동구,8,43,0,14,62,3
광주,동구,9,54,2,10,63,5
광주,동구,10,52,0,12,65,3
광주,동구,11,62,0,19,83,0
광주,동구,12,58,1,13,73,3
광주,서구,1,157,0,25,216,10
광주,서구,2,134,0,18,200,8
광주,서구,3,137,0,22,189,9
광주,서구,4,169,0,29,241,10
광주,서구,5,196,0,28,292,18
광주,서구,6,160,1,21,237,11
광주,서구,7,176,1,23,252,15
광주,서구,8,170,1,21,243,15
광주,서구,9,188,0,26,258,9
광주,서구,10,188,2,32,246,6
광주,서구,11,229,2,29,329,16
광주,서구,12,202,0,32,297,8
광주,북구,1,186,1,35,256,10
광주,북구,2,154,1,33,201,8
광주,북구,3,199,1,38,260,19
광주,북구,4,209,1,23,287,10
광주,북구,5,187,0,34,254,11
광주,북구,6,186,1,38,230,8
광주,북구,7,176,2,34,241,17
광주,북구,8,229,3,40,309,15
광주,북구,9,220,1,54,254,20
광주,북구,10,221,1,41,267,18
광주,북구,11,233,2,37,330,13
광주,북구,12,230,1,41,301,14
광주,광산구,1,146,1,27,191,7
광주,광산구,2,127,1,23,194,6
광주,광산구,3,177,1,34,254,13
광주,광산구,4,167,0,34,225,11
광주,광산구,5,201,3,40,298,14
광주,광산구,6,183,2,47,241,16
광주,광산구,7,184,1,36,252,14
광주,광산구,8,176,3,27,235,14
광주,광산구,9,200,0,26,308,14
광주,광산구,10,190,1,35,247,18
광주,광산구,11,184,2,31,258,15
광주,광산구,12,194,0,32,270,24
광주,남구,1,48,0,13,53,3
광주,남구,2,53,0,11,85,3
광주,남구,3,74,1,11,90,2
광주,남구,4,96,0,19,117,4
광주,남구,5,94,0,20,126,4
광주,남구,6,74,3,10,81,4
광주,남구,7,66,0,5,101,5
광주,남구,8,72,1,11,86,5
광주,남구,9,81,0,11,119,1
광주,남구,10,75,0,14,116,2
광주,남구,11,89,0,23,97,9
광주,남구,12,78,1,15,90,4
대전,동구,1,111,1,28,126,5
대전,동구,2,92,2,19,116,0
대전,동구,3,110,1,22,132,2
대전,동구,4,116,0,28,129,9
대전,동구,5,150,1,29,198,7
대전,동구,6,113,0,33,125,8
대전,동구,7,126,2,33,167,3
대전,동구,8,112,0,30,138,1
대전,동구,9,105,1,24,130,0
대전,동구,10,151,1,30,204,9
대전,동구,11,126,2,27,158,3
대전,동구,12,118,3,29,159,1
대전,중구,1,92,1,34,97,3
대전,중구,2,100,1,34,110,6
대전,중구,3,106,2,35,114,6
대전,중구,4,101,1,28,116,9
대전,중구,5,135,2,48,143,13
대전,중구,6,115,1,20,129,11
대전,중구,7,117,3,20,154,6
대전,중구,8,120,1,30,138,10
대전,중구,9,108,0,19,146,7
대전,중구,10,140,0,40,176,3
대전,중구,11,114,0,42,105,3
대전,중구,12,100,0,27,126,14
대전,서구,1,183,2,58,248,10
대전,서구,2,213,1,42,267,14
대전,서구,3,214,0,45,288,19
대전,서구,4,228,2,57,283,17
대전,서구,5,252,5,51,279,19
대전,서구,6,250,1,64,290,19
대전,서구,7,231,1,39,287,14
대전,서구,8,233,1,54,288,19
대전,서구,9,209,3,35,290,23
대전,서구,10,212,1,59,250,16
대전,서구,11,243,5,49,297,9
대전,서구,12,209,1,46,242,9
대전,유성구,1,152,0,36,165,20
대전,유성구,2,118,2,20,157,4
대전,유성구,3,177,1,35,206,16
대전,유성구,4,168,1,34,193,17
대전,유성구,5,169,1,40,213,14
대전,유성구,6,155,0,35,213,16
대전,유성구,7,156,2,32,177,14
대전,유성구,8,193,3,40,261,21
대전,유성구,9,173,3,52,193,17
대전,유성구,10,202,1,48,237,25
대전,유성구,11,175,0,48,240,33
대전,유성구,12,189,0,44,230,15
대전,대덕구,1,66,2,16,68,3
대전,대덕구,2,67,0,12,83,3
대전,대덕구,3,63,0,11,74,1
대전,대덕구,4,84,1,26,76,7
대전,대덕구,5,110,1,18,140,4
대전,대덕구,6,51,1,13,57,4
대전,대덕구,7,76,2,18,88,2
대전,대덕구,8,73,2,30,75,3
대전,대덕구,9,63,0,12,78,2
대전,대덕구,10,72,2,18,86,5
대전,대덕구,11,60,2,18,59,5
대전,대덕구,12,70,1,19,69,5
울산,중구,1,38,0,16,36,7
울산,중구,2,51,0,21,59,12
울산,중구,3,44,1,17,34,5
울산,중구,4,56,1,25,48,8
울산,중구,5,67,0,15,71,12
울산,중구,6,71,0,30,66,3
울산,중구,7,70,0,18,73,6
울산,중구,8,66,1,27,70,10
울산,중구,9,71,0,17,84,11
울산,중구,10,71,1,22,61,7
울산,중구,11,72,0,19,70,15
울산,중구,12,60,1,25,50,6
울산,남구,1,87,0,40,81,3
울산,남구,2,82,0,27,71,12
울산,남구,3,114,0,42,98,5
울산,남구,4,117,1,51,105,11
울산,남구,5,123,1,44,117,13
울산,남구,6,99,1,29,108,7
울산,남구,7,133,1,39,161,6
울산,남구,8,121,1,41,114,15
울산,남구,9,116,1,38,116,11
울산,남구,10,133,0,48,106,23
울산,남구,11,137,2,42,117,20
울산,남구,12,121,1,50,105,9
울산,동구,1,45,0,20,31,0
울산,동구,2,46,0,16,41,0
울산,동구,3,44,0,13,42,0
울산,동구,4,45,0,15,49,0
울산,동구,5,57,0,23,57,1
울산,동구,6,50,0,16,46,0
울산,동구,7,50,0,19,39,3
울산,동구,8,54,0,18,54,2
울산,동구,9,53,1,12,56,4
울산,동구,10,59,0,22,51,1
울산,동구,11,62,0,18,55,5
울산,동구,12,63,0,19,67,2
울산,북구,1,52,0,13,49,7
울산,북구,2,46,2,19,46,3
울산,북구,3,57,0,29,47,9
울산,북구,4,72,2,31,58,7
울산,북구,5,57,1,18,55,9
울산,북구,6,61,0,30,79,14
울산,북구,7,48,0,29,48,7
울산,북구,8,58,1,29,60,6
울산,북구,9,48,1,8,49,6
울산,북구,10,70,4,22,57,13
울산,북구,11,62,0,29,76,9
울산,북구,12,62,2,25,107,7
울산,울주군,1,65,3,28,68,2
울산,울주군,2,48,1,20,38,7
울산,울주군,3,77,5,35,71,7
울산,울주군,4,65,3,37,67,9
울산,울주군,5,104,1,33,103,16
울산,울주군,6,85,4,29,84,14
울산,울주군,7,75,1,28,79,11
울산,울주군,8,76,0,23,74,12
울산,울주군,9,76,0,29,74,10
울산,울주군,10,84,3,36,81,13
울산,울주군,11,74,1,25,71,8
울산,울주군,12,77,5,27,89,15
세종,세종시,1,66,0,16,72,2
세종,세종시,2,67,0,16,76,2
세종,세종시,3,83,2,29,75,2
세종,세종시,4,77,1,30,81,4
세종,세종시,5,75,2,28,68,3
세종,세종시,6,83,3,32,65,4
세종,세종시,7,76,1,30,88,4
세종,세종시,8,79,1,38,76,1
세종,세종시,9,76,1,44,71,0
세종,세종시,10,90,1,50,79,1
세종,세종시,11,82,3,34,71,2
세종,세종시,12,68,0,35,71,1
